year,month,dom,hour,min,sec,kp,infi,algeo,apgeo,algsm,apgsm,algse,apgse,tag,rig,zen,azi
2018,5,4,18,0,0,1,1,-8.318,5,-1.856,97.84,-23.48,98.55,NAIN,1847,0,0
2018,5,4,18,0,0,1,1,-8.225,4.734,-1.837,97.56,-23.48,98.25,NAIN,1851,0,0
2018,5,4,18,0,0,1,1,-8.098,4.66,-1.734,97.46,-23.38,98.13,NAIN,1855,0,0
2018,5,4,18,0,0,1,1,-7.974,4.584,-1.635,97.35,-23.29,98.01,NAIN,1860,0,0
2018,5,4,18,0,0,1,1,-7.891,4.313,-1.627,97.07,-23.3,97.7,NAIN,1864,0,0
2018,5,4,18,0,0,1,1,-7.774,4.233,-1.535,96.96,-23.21,97.58,NAIN,1868,0,0
2018,5,4,18,0,0,1,1,-7.661,4.152,-1.447,96.85,-23.13,97.46,NAIN,1873,0,0
2018,5,4,18,0,0,1,1,-7.551,4.07,-1.363,96.75,-23.05,97.34,NAIN,1877,0,0
2018,5,4,18,0,0,1,1,-7.483,3.792,-1.372,96.46,-23.07,97.03,NAIN,1881,0,0
2018,5,4,18,0,0,1,1,-7.381,3.707,-1.297,96.35,-23,96.91,NAIN,1885,0,0
2018,5,4,18,0,0,1,1,-7.284,3.622,-1.226,96.25,-22.93,96.79,NAIN,1890,0,0
2018,5,4,18,0,0,1,1,-7.191,3.535,-1.16,96.14,-22.87,96.67,NAIN,1894,0,0
2018,5,4,18,0,0,1,1,-7.14,3.254,-1.186,95.86,-22.91,96.36,NAIN,1898,0,0
2018,5,4,18,0,0,1,1,-7.056,3.166,-1.128,95.75,-22.86,96.24,NAIN,1903,0,0
2018,5,4,18,0,0,1,1,-6.975,3.077,-1.075,95.64,-22.81,96.12,NAIN,1907,0,0
2018,5,4,18,0,0,1,1,-6.899,2.988,-1.026,95.54,-22.76,96.01,NAIN,1911,0,0
2018,5,4,18,0,0,1,1,-6.828,2.899,-0.9808,95.43,-22.72,95.89,NAIN,1915,0,0
2018,5,4,18,0,0,1,1,-6.8,2.616,-1.03,95.15,-22.78,95.59,NAIN,1920,0,0
2018,5,4,18,0,0,1,1,-6.737,2.527,-0.9938,95.05,-22.75,95.48,NAIN,1924,0,0
2018,5,4,18,0,0,1,1,-6.679,2.438,-0.9615,94.95,-22.72,95.37,NAIN,1928,0,0
2018,5,4,18,0,0,1,1,-6.625,2.349,-0.9333,94.85,-22.7,95.26,NAIN,1933,0,0
